date,net_value,return,drawdown
20211018,2.0500991,0.02126646,0.0023756027
20211019,2.0500991,0.0,0.0023756027
20211020,2.0585346,0.004114628,0.0
20211021,2.0787573,0.009823799,0.0
20211022,2.043288,-0.017062724,0.017062724
20211025,2.068711,0.012442231,0.004832804
20211026,2.0642421,-0.0021602511,0.0069826245
20211027,2.0915742,0.013240695,0.0
20211028,2.0334463,-0.02779144,0.02779144
20211029,2.04328,0.0048359632,0.023089945
20211101,2.0771465,0.016574621,0.006897986
20211102,2.063063,-0.0067802668,0.013631523
20211103,2.0570176,-0.0029302835,0.016521811
20211104,2.0799487,0.0111477375,0.0055582523
20211105,2.0938714,0.006693721,0.0
20211108,2.1256278,0.015166402,0.0
20211109,2.1035988,-0.010363519,0.010363519
20211110,2.128416,0.011797547,0.0
20211111,2.1620562,0.015805244,0.0
20211112,2.1353328,-0.012360156,0.012360156
20211115,2.1364932,0.00054347515,0.011823475
20211116,2.1364932,0.0,0.011823475
20211117,2.1388521,0.0011041164,0.010732412
20211118,2.0837266,-0.025773406,0.036229193
20211119,2.0836575,-3.3199787e-05,0.0362612
20211122,2.116009,0.015526295,0.021297872
20211123,2.097248,-0.008866191,0.029975235
20211124,2.149709,0.025014162,0.00571084
20211125,2.1065953,-0.020055592,0.025651932
20211126,2.1052837,-0.0006225705,0.026258528
20211129,2.1247444,0.009243727,0.017257571
20211130,2.1655195,0.01919055,0.0
20211201,2.1731875,0.0035409927,0.0
20211202,2.1447375,-0.013091385,0.013091385
20211203,2.1286447,-0.0075033903,0.020496547
20211206,2.112875,-0.007408321,0.027752995
20211207,2.112875,0.0,0.027752995
20211208,2.1449962,0.0152026415,0.012972355
20211209,2.144764,-0.000108242035,0.013079226
20211210,2.1756113,0.014382601,0.0
20211213,2.2065623,0.014226317,0.0
20211214,2.2064898,-3.284216e-05,3.284216e-05
20211215,2.183712,-0.010323107,0.010355592
20211216,2.1749868,-0.0039955378,0.014309764
20211217,2.1721725,-0.0012939572,0.015585184
20211220,2.1721725,0.0,0.015585184
20211221,2.1721725,0.0,0.015585184
20211222,2.1792407,0.0032539368,0.012381971
20211223,2.1744082,-0.0022175312,0.014572024
